context_input,accelerate,boost,dash,stay,turn_left_111,turn_left_15,turn_left_20,turn_left_22,turn_left_23,turn_left_24,turn_left_26,turn_left_27,turn_left_28,turn_left_29,turn_left_30,turn_left_31,turn_left_32,turn_left_33,turn_left_34,turn_left_36,turn_left_37,turn_left_38,turn_left_40,turn_left_41,turn_left_42,turn_left_43,turn_left_44,turn_left_45,turn_left_46,turn_left_47,turn_left_48,turn_left_50,turn_left_51,turn_left_52,turn_left_54,turn_left_56,turn_left_57,turn_left_58,turn_left_59,turn_left_60,turn_left_62,turn_left_64,turn_left_65,turn_left_67,turn_left_69,turn_left_70,turn_left_71,turn_left_72,turn_left_73,turn_left_75,turn_left_76,turn_left_77,turn_left_82,turn_left_84,turn_left_86,turn_left_87,turn_left_90,turn_right_131,turn_right_15,turn_right_37,turn_right_45,turn_right_56,turn_right_90
"Enemy is 0.16 meters ahead, angle -58.6 degrees, edge distance 3.42, center distance 0.85, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.8 meters ahead, angle -54.2 degrees, edge distance 3.27, center distance 4.24, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.21 meters ahead, angle 116.7 degrees, edge distance 3.03, center distance 4.27, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.8 meters ahead, angle -54.2 degrees, edge distance 3.27, center distance 4.24, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.21 meters ahead, angle 116.7 degrees, edge distance 3.03, center distance 4.27, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.07 meters ahead, angle 148.5 degrees, edge distance 3.22, center distance 1.73, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.21 meters ahead, angle 116.7 degrees, edge distance 3.03, center distance 4.27, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.07 meters ahead, angle 148.5 degrees, edge distance 3.22, center distance 1.73, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.88 meters ahead, angle 7.7 degrees, edge distance 1.54, center distance 2.99, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.07 meters ahead, angle 148.5 degrees, edge distance 3.22, center distance 1.73, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.88 meters ahead, angle 7.7 degrees, edge distance 1.54, center distance 2.99, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.09 meters ahead, angle -154.0 degrees, edge distance 3.06, center distance 2.59, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.88 meters ahead, angle 7.7 degrees, edge distance 1.54, center distance 2.99, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.09 meters ahead, angle -154.0 degrees, edge distance 3.06, center distance 2.59, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.95 meters ahead, angle -133.4 degrees, edge distance 2.18, center distance 0.71, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.09 meters ahead, angle -154.0 degrees, edge distance 3.06, center distance 2.59, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.95 meters ahead, angle -133.4 degrees, edge distance 2.18, center distance 0.71, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 2.28 meters ahead, angle -76.3 degrees, edge distance 4.93, center distance 3.5, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.95 meters ahead, angle -133.4 degrees, edge distance 2.18, center distance 0.71, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 2.28 meters ahead, angle -76.3 degrees, edge distance 4.93, center distance 3.5, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.36 meters ahead, angle 173.5 degrees, edge distance 2.77, center distance 1.95, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 2.28 meters ahead, angle -76.3 degrees, edge distance 4.93, center distance 3.5, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.36 meters ahead, angle 173.5 degrees, edge distance 2.77, center distance 1.95, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.46 meters ahead, angle 130.0 degrees, edge distance 3.21, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.36 meters ahead, angle 173.5 degrees, edge distance 2.77, center distance 1.95, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.46 meters ahead, angle 130.0 degrees, edge distance 3.21, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 2.08 meters ahead, angle -151.7 degrees, edge distance 3.3, center distance 4.72, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.46 meters ahead, angle 130.0 degrees, edge distance 3.21, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 2.08 meters ahead, angle -151.7 degrees, edge distance 3.3, center distance 4.72, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.47 meters ahead, angle -72.7 degrees, edge distance 3.37, center distance 0.84, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.08 meters ahead, angle -151.7 degrees, edge distance 3.3, center distance 4.72, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.47 meters ahead, angle -72.7 degrees, edge distance 3.37, center distance 0.84, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.87 meters ahead, angle -47.3 degrees, edge distance 1.48, center distance 2.57, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 2.47 meters ahead, angle -72.7 degrees, edge distance 3.37, center distance 0.84, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.87 meters ahead, angle -47.3 degrees, edge distance 1.48, center distance 2.57, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 1.83 meters ahead, angle 99.1 degrees, edge distance 2.15, center distance 1.18, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.87 meters ahead, angle -47.3 degrees, edge distance 1.48, center distance 2.57, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 1.83 meters ahead, angle 99.1 degrees, edge distance 2.15, center distance 1.18, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.18 meters ahead, angle -88.5 degrees, edge distance 0.43, center distance 1.35, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 1.83 meters ahead, angle 99.1 degrees, edge distance 2.15, center distance 1.18, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.18 meters ahead, angle -88.5 degrees, edge distance 0.43, center distance 1.35, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.65 meters ahead, angle 1.3 degrees, edge distance 4.5, center distance 3.2, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 2.18 meters ahead, angle -88.5 degrees, edge distance 0.43, center distance 1.35, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.65 meters ahead, angle 1.3 degrees, edge distance 4.5, center distance 3.2, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.5 meters ahead, angle -113.3 degrees, edge distance 4.68, center distance 0.38, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.65 meters ahead, angle 1.3 degrees, edge distance 4.5, center distance 3.2, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.5 meters ahead, angle -113.3 degrees, edge distance 4.68, center distance 0.38, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 1.56 meters ahead, angle -110.9 degrees, edge distance 2.46, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.5 meters ahead, angle -113.3 degrees, edge distance 4.68, center distance 0.38, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 1.56 meters ahead, angle -110.9 degrees, edge distance 2.46, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.22 meters ahead, angle 118.7 degrees, edge distance 2.27, center distance 1.53, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.56 meters ahead, angle -110.9 degrees, edge distance 2.46, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.22 meters ahead, angle 118.7 degrees, edge distance 2.27, center distance 1.53, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.29 meters ahead, angle -34.7 degrees, edge distance 3.18, center distance 3.93, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.22 meters ahead, angle 118.7 degrees, edge distance 2.27, center distance 1.53, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.29 meters ahead, angle -34.7 degrees, edge distance 3.18, center distance 3.93, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.23 meters ahead, angle 64.3 degrees, edge distance 2.84, center distance 3.01, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.29 meters ahead, angle -34.7 degrees, edge distance 3.18, center distance 3.93, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.23 meters ahead, angle 64.3 degrees, edge distance 2.84, center distance 3.01, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.08 meters ahead, angle -155.2 degrees, edge distance 1.57, center distance 0.29, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.23 meters ahead, angle 64.3 degrees, edge distance 2.84, center distance 3.01, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.08 meters ahead, angle -155.2 degrees, edge distance 1.57, center distance 0.29, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 0.25 meters ahead, angle 68.4 degrees, edge distance 0.88, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.08 meters ahead, angle -155.2 degrees, edge distance 1.57, center distance 0.29, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 0.25 meters ahead, angle 68.4 degrees, edge distance 0.88, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.26 meters ahead, angle 117.8 degrees, edge distance 2.79, center distance 2.62, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.25 meters ahead, angle 68.4 degrees, edge distance 0.88, center distance 2.79, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.26 meters ahead, angle 117.8 degrees, edge distance 2.79, center distance 2.62, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.85 meters ahead, angle 77.7 degrees, edge distance 3.38, center distance 0.22, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 2.26 meters ahead, angle 117.8 degrees, edge distance 2.79, center distance 2.62, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.85 meters ahead, angle 77.7 degrees, edge distance 3.38, center distance 0.22, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.56 meters ahead, angle -79.0 degrees, edge distance 4.85, center distance 1.3, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.85 meters ahead, angle 77.7 degrees, edge distance 3.38, center distance 0.22, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.56 meters ahead, angle -79.0 degrees, edge distance 4.85, center distance 1.3, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.48 meters ahead, angle 163.4 degrees, edge distance 3.98, center distance 3.59, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.56 meters ahead, angle -79.0 degrees, edge distance 4.85, center distance 1.3, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.48 meters ahead, angle 163.4 degrees, edge distance 3.98, center distance 3.59, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.89 meters ahead, angle -134.6 degrees, edge distance 0.75, center distance 4.69, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.48 meters ahead, angle 163.4 degrees, edge distance 3.98, center distance 3.59, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.89 meters ahead, angle -134.6 degrees, edge distance 0.75, center distance 4.69, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.27 meters ahead, angle 130.5 degrees, edge distance 4.92, center distance 2.82, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 0.89 meters ahead, angle -134.6 degrees, edge distance 0.75, center distance 4.69, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.27 meters ahead, angle 130.5 degrees, edge distance 4.92, center distance 2.82, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.75 meters ahead, angle 160.3 degrees, edge distance 4.19, center distance 4.22, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 2.27 meters ahead, angle 130.5 degrees, edge distance 4.92, center distance 2.82, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.75 meters ahead, angle 160.3 degrees, edge distance 4.19, center distance 4.22, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.65 meters ahead, angle -119.2 degrees, edge distance 2.35, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.75 meters ahead, angle 160.3 degrees, edge distance 4.19, center distance 4.22, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.65 meters ahead, angle -119.2 degrees, edge distance 2.35, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.63 meters ahead, angle 79.3 degrees, edge distance 0.24, center distance 3.78, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 1.65 meters ahead, angle -119.2 degrees, edge distance 2.35, center distance 2.98, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.63 meters ahead, angle 79.3 degrees, edge distance 0.24, center distance 3.78, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.28 meters ahead, angle 179.7 degrees, edge distance 2.39, center distance 2.37, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.63 meters ahead, angle 79.3 degrees, edge distance 0.24, center distance 3.78, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.28 meters ahead, angle 179.7 degrees, edge distance 2.39, center distance 2.37, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.51 meters ahead, angle 168.3 degrees, edge distance 1.87, center distance 1.21, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.28 meters ahead, angle 179.7 degrees, edge distance 2.39, center distance 2.37, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.51 meters ahead, angle 168.3 degrees, edge distance 1.87, center distance 1.21, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 1.7 meters ahead, angle 47.2 degrees, edge distance 4.12, center distance 4.99, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
